conversation_id,customer_message,amazonhelp_reply,intent_label,decision_label,decision_reason
1267628,"Customer message 1: @115850 damaged product on arrival. Courier refused to return. Declined delivery, glad it was #COD. Posted review and #AmazondDecline ?🤔🤔🤫 https://t.co/kutfIhsKtn

Customer message 2: @AmazonHelp Review complied with all the guidelines. I posted pics and details. Been a loyal #Amazon customer in #USA since 2008 and now in #India. Sad!

Customer message 3: @AmazonHelp Thank you. How will they contact me? And how do they know which order number this is in reference to?

Customer message 4: @AmazonHelp Item was already returned. I refused to accept damaged product. Pls read original tweet. Issue is that @115850 rejected my product review.

Customer message 5: @AmazonHelp I want people to see the pics I took of damaged delivery. Also the product listing says ""item not returnable"". Isn't that against policy 1/2

Customer message 6: @AmazonHelp Product link 2/2
https://t.co/ifz5MrAkhp

Customer message 7: @AmazonHelp No reason was mentioned in email. Just a link to guidelines for reviews. I have reviewed many items on Amazon. Customer since 2008, USA 1/2

Customer message 8: @AmazonHelp We are going in circles here. It's fine if you don't want other #customers to see the #badproduct from a #poorseller. 2/2

Customer message 9: @AmazonHelp Done. Please call tomorrow anytime. Thanks!

Customer message 10: @240244 @AmazonHelp @AmazonHelp my order no. 404-0828917-3642728. I don’t know why my prepaid order is still not deliver, I’m unable to reach to ur customercare","AmazonHelp reply 1: @240244 Apologies on receiving a damaged item. For posting a review you may refer the review 1/2 ^SB

AmazonHelp reply 2: @240244 guidelines here: https://t.co/NL0u2rPBfv. 2/2 ^SB

AmazonHelp reply 3: @240244 Sorry for the unpleasant experience.  I will have this feedback forwarded to the concerned team internally. ^MK

AmazonHelp reply 4: @240244 We'll have this reviewed internally. However, If you want to return the item you may approach our support team here: 1/3 ^NK

AmazonHelp reply 5: @240244 https://t.co/vlvfJr4nN9. If you want to know the reason for the rejection of your review, you may respond to the 2/3 ^NK

AmazonHelp reply 6: @240244 email correspondence that was sent to you by our team. 3/3 ^NK

AmazonHelp reply 7: @240244 As informed earlier, kindly respond to the email correspondence to know the reason for the rejection of your review. ^MK

AmazonHelp reply 8: @240244 I’m sorry about that. I’d like to assist you, (1/2) ^MD

AmazonHelp reply 9: @240244 Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. (2/2) ^MD

AmazonHelp reply 10: @240244 Thanks for the confirmation. Our team will check and get back to you with an update soon. Request you to wait. ^NK

AmazonHelp reply 11: @416810 Apologies. You may always reach our support team here: https://t.co/vlvfJr4nN9 . Also, please don't provide [1/2] ^SK

AmazonHelp reply 12: @416810 your order number, we consider it personal information. Our Twitter page is visible to public. [2/2] ^SK",I4,Escalate,Damaged product issue plus unresolved review/return concerns.
1212281,"Customer message 1: @AmazonHelp @115850 Team, due to some emergency, need to change delivery pincode from 122001 to 201010 of an attempted del. Pls empathize","AmazonHelp reply 1: @228797 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SU",I5,Auto-handle,Routine delivery address modification.
984191,"Customer message 1: Nut wtf @115830 charged me double for two things that I’ve ordered and I’ve just been declined in Primark, what a fucking embarrassment!

Customer message 2: @AmazonHelp No, I was charged for both orders on the 20th which was expected and then today I was charged the exact same two orders a second time","AmazonHelp reply 1: @353319 Hi, sorry to hear that. Is it possible that there was an authorisation on our account: https://t.co/NV9pma3nPP? ^JJ

AmazonHelp reply 2: @353319 Apologies, please contact us here: https://t.co/JzP7hlA23B so an agent can look into this for you. ^JJ",I6,Auto-handle,Routine duplicate charge issue.
1441955,Customer message 1: Still heard nothing back from #AmazonPrimeNow regarding my charge for a delivery cancelled due to lack of stock!!,"AmazonHelp reply 1: @454553 Sorry to hear this. How did you contact originally? Was it phone, email or chat? ^PK",I3,Auto-handle,Routine refund request for a cancelled delivery.
2578585,"Customer message 1: I am so cross with @115830 that I could scream. And before you tell me I shouldn't use them in the first place, my alternative is to lug a huge bag of cat litter back from the shops and up the 60 stairs of my building. Anyway, total fail of urgent delivery. NOT IMPRESSED.

Customer message 2: @AmazonHelp It's no longer a wait - I stayed in for a redelivery that had already been messed up once, only to find that the item had been 'returned as undeliverable'. I've had 3 long sessions with your 'live chat' but I still don't have my item &amp; it was urgent. Not sure why I pay for Prime.

Customer message 3: @AmazonHelp Well I tried 'reaching out' to your live chat people 3 times over the past 3 days but they have not fulfilled their promises. I have had to go to Sainsbury's &amp; lug my cat litter back here, which is just what I was trying to avoid,

Customer message 4: @AmazonHelp They offered delivery later in the week, but I needed this stuff today. They are going to deliver it on Thursday even though I cannot guarantee being in. They had previously guaranteed delivery today, for which I stayed in, but they did not fulfill this.

Customer message 5: @AmazonHelp 1/3 Thank you but I have just looked at this form - 'contacting me within 12 hours' means in the middle of the night or while I am at work tomorrow morning - I don't want a phone call at these times. I have just had an email from Customer Service - it was completely anodyne....

Customer message 6: @AmazonHelp 2/2 and whoever wrote it appears now to have rearranged my delivery yet again, to a day that I had already told them was impractical - I don't think they actually read my first email to them.  If you look at my email to your Customer Service, sent earlier today, I have....

Customer message 7: @AmazonHelp 3/3 explained the situation in that in detail. The order number is 204-8750392-9345138. The whole thing has arisen because your order page does not allow one to give any instructions re delivery apart from the options on the drop down list.

Customer message 8: @AmazonHelp I will fill it in tomorrow.

Customer message 9: @AmazonHelp I have completed &amp; submitted your form. In the meantime I've just received an email telling me that my delivery will be made today. I specifically asked for it not to be made today. Your level of incompetence over this is astonishing.","AmazonHelp reply 1: @731047 I'm so sorry for the wait! Could you tell us what the tracking information says? What about who the carrier is? You can find that information here: https://t.co/aaDyEz1VgE ^MH

AmazonHelp reply 2: @731047 I'm so sorry that your parcel was not delivered. This link has a few details on why it might have happened: https://t.co/rviIYTgUzc  Please reach out to us if you need further assistance.  ^SP

AmazonHelp reply 3: @731047 When you had contacted us, what information or options were provided? Has a refund been processed for your order: https://t.co/aaDyEz1VgE? ^ST

AmazonHelp reply 4: @731047 We'd like to look into this issue for you! At your convenience, and with as much detail as possible, please provide your order information for us here: https://t.co/cUIXJxxmDD ^BV

AmazonHelp reply 5: @731047 I'm sorry. For your information security, we can't access your account via Twitter. We'll be able to assist at the link ^BV provided. ^WT

AmazonHelp reply 6: @731047 Apologies, our team are currently still investigating your issue, and will be in touch as soon as we can. ^BD",I1,Escalate,Urgent delivery failed repeatedly and support has not resolved it.
13170,"Customer message 1: @115821 why is your AMZL US shipping service not show more updates online? I had another package with this not delivered.

Customer message 2: @AmazonHelp Yes. I did reach out to amazon CS via the site &amp; I’m suppose to get my package tomorrow. 2nd time in the past 2 weeks this has happened.",AmazonHelp reply 1: @118704 Are you currently waiting on the delivery of a delayed order? ^QJ,I1,Auto-handle,Routine delivery tracking/update issue.
352125,"Customer message 1: @115823 how can I purchase item worth INR 55,000 if there is monthly limit of INR 20,000 on Amazon pay?

Customer message 2: @AmazonHelp How would I get the option of Amazon pay in my checkout ? And how can I get 15% cash back on my transaction?","AmazonHelp reply 1: @199744 You can club you Amazon pay balance with your internet banking or card payment. ^MJ

AmazonHelp reply 2: @199744 I would like to have a closer look. Kindly contact us here: https://t.co/rS49hgaADF. We will help. ^VH",I6,Auto-handle,Routine Amazon Pay limit and cashback query.
1661540,"Customer message 1: @AmazonHelp Hello. I’ve been trying to order two items and it’s saying it’s gone through but when I refresh the page it’s saying I

Customer message 2: @AmazonHelp Haven’t ordered anything and it’s not taking money

Customer message 3: @AmazonHelp Yes I am. I’m also using an iPhone6s

Customer message 4: @AmazonHelp I didn’t Which is confusing me

Customer message 5: @AmazonHelp Via safari. Should I download the app instead?

Customer message 6: @AmazonHelp It’s still not taking money and I haven’t received a confirmation email but the two items are in my order history?

Customer message 7: @AmazonHelp Yes it is

Customer message 8: @AmazonHelp Yes I have and it’s not there. I hope it hasn’t charged me more than once as I’ve made this order a few times","AmazonHelp reply 1: @506768 Hi, sorry to hear that, do you use https://t.co/1fz78PNFM0? What device/browser are you using? ^JJ

AmazonHelp reply 2: @506768 Did you receive an order confirmation email? ^AT

AmazonHelp reply 3: @506768 Are you using the Amazon app or are you accessing Amazon via the Safari browser? ^JJ

AmazonHelp reply 4: @506768 Hey. Best to use the app. Check on the Appstore for the Amazon Shopping App. Keep us posted :) ^TP

AmazonHelp reply 5: @506768 Hi, is the order visible here: https://t.co/BQmcNXViiI ^TS

AmazonHelp reply 6: @506768 We would only charge at the time of dispatch- Have you checked your junk/spam folder for the confirmation email? ^NV

AmazonHelp reply 7: @506768 Please contact us here: https://t.co/JzP7hlA23B so an agent with access to your acc can look into this for you. ^JJ",I8,Auto-handle,Ordering/confirmation issue with a possible duplicate order.
2301878,"Customer message 1: What do I do if I need to return an item @AmazonHelp but I don't have a printer &amp; their no drop off places by me 🤔

Customer message 2: @AmazonHelp No don't have access to any library computers and their no where else

Customer message 3: @AmazonHelp I've managed to find a drop off stop just waiting for my code to arrive as an email","AmazonHelp reply 1: @255943 You can use a public printer at a library or such to print out the label. I hope this helps! ^TR

AmazonHelp reply 2: @255943 We're happy to look into all available options with you via phone or chat, Jennifer! Please contact us by using this link: https://t.co/JzP7hlA23B ^CS",I3,Auto-handle,Routine return-label/drop-off problem.
290410,"Customer message 1: I m wondering since when Amazon has adopted late delivery policy. Since Oct 4 item is still not dispatched... Ordering on @115821 is mistake

Customer message 2: @AmazonHelp No... But the order is not moving ahead generally it gets shipped... But this time it's taking too long.. I need it urgently

Customer message 3: @AmazonHelp Your sellers are very notorious n irresponsible... It seems Amazon doesn't has any regulations for them..... Highly unsatisfied with you ppl

Customer message 4: @AmazonHelp Wow Amazon now we have to go and collect our parcels.. thanks for your pathetic service... We have to invest our time and money behind you.

Customer message 5: @AmazonHelp I don't know why you or your seller are engaged with such a irresponsible courier service...... Which asks you to come n collect 4m der offc","AmazonHelp reply 1: @185174 The orders are mapped for the delivery based on the estimates provided during checkout. Did we happen to miss on them? ^YP

AmazonHelp reply 2: @185174 I get your concern, orders are delivered as per the estimated delivery date provided. Kindly wait for the same. ^PS

AmazonHelp reply 3: @185174 I'll surely pass on your comments to our concerned team internally. ^SH

AmazonHelp reply 4: @185174 (1/2)I'm sorry that you've an issue with the delivery of your order. We don't have access to your Amazon account over Twitter ^SU

AmazonHelp reply 5: @185174 (2/2) Please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^SU",I1,Escalate,Shipment has not dispatched and the delivery is heavily delayed.
