conversation_id,customer_issue_text,final_resolution_text
316494,"@115850 No body wants your offers anymore, FLIPKART may not be a giant, but they still  have better customer satisfaction.  https://t.co/iykWpg4S2u","@184677 I understand your issue. We got your details and working on it, we'll get back with a resolution at the earliest.^GU"
317302,@115850 just delivered me a broken room heater.,"@191725 Sorry to know you received a damaged item, we certainly did not expect this to happen. 1/2 ^PS"
317296,@115850 an order placed by my dad yesterday was randomly cancelled and a refund was processed can you please advice on this,@191723 Cancelled orders are followed by an email with the reason for cancellation. Kindly refer to it. ^PS
314257,"@AmazonHelp No, I don't want to cancel the order, I just wonder if I can trust Prime for my orders","@191026 When you place the order, are you selecting Two Day Shipping?^CD"
313296,"@AmazonHelp this is happening too many times, and to too many people. its time you take notice. delivery team marks order as delivered when it is not.",@190811 Sorry for the trouble. Provide your details in the link given earlier and we will get back to you with a resolution soon. ^GU
317725,"@115850 Hi, could you pls ask your email customer service dept.  To respond against my email pending since 3 days.",@191828 I'm sorry for the delay. Request you to share your details here: https://t.co/beaaDm0muc and I'll contact you. ^GK
317865,@115850 please look into this order and refund immediately. Order # 402-6294789-9572365,@191857 support team here: https://t.co/vlvfJr4nN9. We will look into it. Please don’t provide your order details as 2/3 ^SB
316515,@AmazonHelp Can you provide the address of Amazon office in NCR? Would like to visit them #AmazonGreatIndianFestival  #AmazonGiveaway #AmazonSucks,@191575 I'm afraid we'll be unable to provide the requested info. Could you let us know what is the error message that you're facing? ^HA
291754,"@AmazonHelp It's already been 4 hrs and I haven't received any phone calls from your end yet.
@AmazonHelp @115821 @115850",@185478 You might have received an email from us. Please check and reply from here: https://t.co/8DAc119Io4. ^HA
318240,@115850  order no 406-0148529-7682714   ....  I paid with Amazon pay..  Stil did not receive the 15 % cashback,@191763 Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 2/2 ^SH
275175,@AmazonHelp I placed a return request for another item today but I wasn't allowed to change the bank account for refund,@181741 You can use the shared below to reach out to our support team. They will help you sort this. ^CB
317634,@AmazonHelp Highly doubt they will respond seeing as they've ignored all my previous attempts but put in claim as you've resquested.,"@191807 If you have any issues with the A-Z, pls let us know ^TD"
318603,"@115850 it's been almost a year, I haven't gotten refund for a product which wasn't delivered",@192012 Sorry for the hassle. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you at the earliest. ^HN
318808,"@115850 pathetic prime experience! still awaiting my delivery 2 days now, u don't even have delivery guys number?",@192055 Sorry for the hassle Sachin. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN
318805,@AmazonHelp  very poor customer service 😡,@190898 My apologies for the ill experience. We're following up with your concern via DM. ^HA
319176,@115850 possible delays to my order. What's next could be in for me? Delivery not today? Prime..not so Prime... :(,@192127 Sorry about the delay. Have you escalated this to our support team here: https://t.co/2t6DQoUmNZ for assistance? ^MM
295854,@AmazonHelp Nope,"@186459 Did you check your spam/junk folder? Also, has there been any update in tracking today?: https://t.co/aaDyEz1VgE ^PK"
319789,Added 6K in amazonpay(Order#171-0522333-2740368).I used partially.I requested to return in my account.But not returning @115850 help me,"@192230 Hi Pankaj, sorry for the trouble. Once the amount is added to pay balance, we cannot refund it. 1/2^HN"
319075,"@AmazonHelp Pls attempt , but do not make false claims on timely deliveries &amp; misinform customers thru lying .@123288 .@115851 😡😡",@190856 It's never our intention to make false updates. Appreciate your understanding. ^CB
320016,"@115850 just received my order. A very bad quality and bad performance mobile, how to return/cancell the order.","@192277 I'm sorry for the unpleasant experience, Hussain. You may use the link https://t.co/4o5PqP90vH for returning the product.  ^SB"
275834,@amazonhelp sent,"@181892 As you've shared your details, we'll work on it and get back to you at the earliest. ^HN"
318614,@AmazonHelp is it uncensored 3hr 40min version,@192015 We have responded to your query through DM you can kindly check the same. ^GU
319103,@AmazonHelp __email__ that's my email.,"@184615 order details, as we consider it to be personal information. Our Twitter page is public. (3/3)^AU"
313507,@AmazonHelp What details you want?,"@162750 Once you click on the link provided earlier, you'd have to fill in few details. Kindly check and fill it accordingly. ^EM"
318279,@AmazonHelp Nothing strange. I just have 2 questions. Q1 are you all delivering to Puerto Rico right now? I would like to send care packages to family.,"@191943 Please use the link provided, to contact us, so we can investigate ^TD"
320895,"@AmazonHelp why offer pre 1pm delivery if you’re not actually going to abide by it? Two days in a row now, no parcel received at all, stupid",@192449 I'm sorry your parcel hasn't arrived! Please phone us here: https://t.co/JzP7hlA23B to report this and discuss re-delivery. ^LB
320893,@115850 - Then ask me to use private courier. Then ask me to get the receipt stamped which courier guys do not.,@192343 We would like to help. Kindly share your details over the secure link shared. We would look into it. ^CB
309222,@AmazonHelp It not about the delivery date given. Its about expediting. 3 days ago your CS said they would. Nothing's happened,@189839 Apologies - have we missed the promised delivery date ? ^TD
320565,"@AmazonHelp What I hear from customer service is sorry. And they accept amazon has done mistake , but can't do anything!!!😌","@192385 I get your concern. However, the resolution provided in the email is the best at this time. Appreciate your understanding. ^HA"
321361,Ah et merci @AmazonHelp aussi de m’avoir envoyé un bouquin de collection dans une enveloppe à soufflet avec un livreur de merde 🤗 https://t.co/BETKxqnArs,"@192563 Bonjour, je suis sincèrement navrée d'apprendre cela. Quel est le transporteur ayant pris en charge votre colis s'il vous plaît? ^SA"
280416,@AmazonHelp I know once product is sold then  customer should by running behind you... I am not asking money back.. just upgrade..,"@182816 I'm sorry for the hassle. However, we cannot accept remorse returns. ^HN"
321679,@AmazonHelp working the issue on the contact page. tldr; yall shipped it by USPS instead of the local contractors who do the one day in DC.,"@192631 Thanks for confirming. Have you had a chance to contact us? If so, what information or options were provided? ^RA"
321997,Does @115821 care about the quality of its products? My book arrived yesterday (FINALLY) with dirt marks all over it. Not impressed. 😒,"@164969 Sorry to hear that Grace, have you checked the options available here: http:https://t.co/5RcjVPJgUP. ^JJ"
321958,#AmazonIndia Any chance Kindle will be back on lightning deal?,@192707 Do keep an eye on the website for further update on this. ^SG
322310,"#amzl I've had Amzn Prime for 6 yrs and won't be renewing this year due to awful AMZL!  Stick to what you know Amzn, shipping ain't it!!!","@192783 Hi, sorry to hear that. Can you tell us more about the issues without sharing any personal or acc info? ^JJ"
322618,"@AmazonHelp @115850   Will leave my prime membership, since u r irresponsible, will never recommend this to anyone https://t.co/fDN4UPkN4H",@192848 I'm sorry about the unpleasant experience. I have forwarded your comment as feedback to the concerned team for review. ^HA
321987,"@AmazonHelp Eh. I suppose I should. I was kind of waiting to see how it all worked out, for the sake of the humor. :)",@192712 Haha! The main thing is you've received the order. ☺️ ^PK
304374,@AmazonHelp I just want to know if the package is out for delivery this morning. I need it by 3pm and it doesn't say what carrier it is,@188693 Please phone us here: https://t.co/hApLpMlfHN and we'll gladly look into delivery options with you. ^LB
322282,@AmazonHelp She will start playing on Sonos but no commands to stop playing work. Unit lights up like she is listening but nothing happens 😕,@192776 Have you had a chance to try uninstalling and reinstalling the skill for the Sonos speaker? ^GR
323727,"Does amazon prime not work in Suffolk or something? Wheres my mums bday present :,(",@193105 Sorry to hear this. IS there any update on the tracking?: https://t.co/aaDyEz1VgE ^PK
